Dia,Cidade,Operacao,Pedidos,Horas_Operacionais,Receita,Pedidos_Cancelados,Taxa_Cancelamento_Pct,Meta_Pedidos,Pedidos_Por_Hora,Receita_Por_Hora,Atingimento_Meta_Pct
2025-12-01,São Paulo,Operação A,17099,115.4,535389.7,449,2.63,16631,148.17,4639.43,102.81
2025-12-01,São Paulo,Operação B,15368,96.8,602004.93,437,2.85,13947,158.76,6219.06,110.19
2025-12-01,São Paulo,Operação C,12663,95.9,426933.35,406,3.21,13819,132.04,4451.86,91.63
2025-12-01,Rio de Janeiro,Operação A,12559,93.6,556285.02,527,4.2,13484,134.18,5943.22,93.14
2025-12-01,Rio de Janeiro,Operação B,15356,95.7,721187.43,275,1.8,13791,160.46,7535.92,111.35
2025-12-01,Rio de Janeiro,Operação C,11831,82.5,461530.89,467,3.95,11890,143.41,5594.31,99.5
2025-12-01,Curitiba,Operação A,9504,72.8,423253.9,369,3.89,10482,130.55,5813.93,90.67
2025-12-01,Curitiba,Operação B,10444,74.8,469722.23,422,4.04,10770,139.63,6279.71,96.97
2025-12-01,Curitiba,Operação C,8953,65.5,360797.01,373,4.17,9442,136.69,5508.35,94.82
2025-12-01,Belo Horizonte,Operação A,13011,89.4,533468.02,438,3.37,12886,145.54,5967.2,100.97
2025-12-01,Belo Horizonte,Operação B,10229,71.6,311199.52,455,4.45,10319,142.86,4346.36,99.13
2025-12-01,Belo Horizonte,Operação C,10530,73.9,397332.56,357,3.39,10646,142.49,5376.62,98.91
2025-12-01,Campinas,Operação A,11054,69.4,466683.94,316,2.87,10000,159.28,6724.55,110.54
2025-12-01,Campinas,Operação B,8253,52.3,366417.07,358,4.35,7530,157.8,7006.06,109.6
2025-12-01,Campinas,Operação C,7955,47.3,278625.64,323,4.07,6820,168.18,5890.61,116.64
2025-12-02,São Paulo,Operação A,14716,104.5,709960.05,612,4.17,15075,140.82,6793.88,97.62
2025-12-02,São Paulo,Operação B,14174,98.7,601012.87,554,3.91,14234,143.61,6089.29,99.58
2025-12-02,São Paulo,Operação C,14280,99.0,507694.84,517,3.63,14275,144.24,5128.23,100.04
2025-12-02,Rio de Janeiro,Operação A,13620,100.5,588257.0,453,3.33,14501,135.52,5853.3,93.92
2025-12-02,Rio de Janeiro,Operação B,12903,92.3,567046.1,315,2.45,13321,139.79,6143.51,96.86
2025-12-02,Rio de Janeiro,Operação C,10781,73.6,527916.18,445,4.13,10614,146.48,7172.77,101.57
2025-12-02,Curitiba,Operação A,15141,92.4,854123.93,534,3.53,13330,163.86,9243.77,113.59
2025-12-02,Curitiba,Operação B,13367,83.7,614669.87,657,4.92,12080,159.7,7343.73,110.65
2025-12-02,Curitiba,Operação C,8920,62.0,386049.23,299,3.35,8945,143.87,6226.6,99.72
2025-12-02,Belo Horizonte,Operação A,13623,82.4,546110.83,443,3.26,11884,165.33,6627.56,114.63
2025-12-02,Belo Horizonte,Operação B,10402,70.9,357246.05,315,3.04,10230,146.71,5038.73,101.68
2025-12-02,Belo Horizonte,Operação C,10852,66.1,405664.32,279,2.57,9542,164.18,6137.13,113.73
2025-12-02,Campinas,Operação A,9037,70.9,363469.22,190,2.11,10232,127.46,5126.51,88.32
2025-12-02,Campinas,Operação B,10025,71.1,487328.65,440,4.39,10254,141.0,6854.13,97.77
2025-12-02,Campinas,Operação C,6838,49.6,281902.14,233,3.42,7154,137.86,5683.51,95.58
2025-12-03,São Paulo,Operação A,16978,120.3,763765.17,630,3.71,17375,141.13,6348.84,97.72
2025-12-03,São Paulo,Operação B,14197,100.1,585774.75,404,2.85,14460,141.83,5851.9,98.18
2025-12-03,São Paulo,Operação C,13604,90.6,585609.06,668,4.91,13087,150.15,6463.68,103.95
2025-12-03,Rio de Janeiro,Operação A,16422,102.8,704805.14,543,3.31,14848,159.75,6856.08,110.6
2025-12-03,Rio de Janeiro,Operação B,13283,89.4,572750.62,362,2.73,12907,148.58,6406.61,102.91
2025-12-03,Rio de Janeiro,Operação C,10788,69.1,491851.84,441,4.1,9983,156.12,7117.97,108.06
2025-12-03,Curitiba,Operação A,13517,86.0,606287.68,558,4.13,12415,157.17,7049.86,108.88
2025-12-03,Curitiba,Operação B,9339,67.8,377722.61,325,3.49,9790,137.74,5571.13,95.39
2025-12-03,Curitiba,Operação C,8200,63.3,400871.52,269,3.28,9135,129.54,6332.88,89.76
2025-12-03,Belo Horizonte,Operação A,13201,81.4,430618.08,407,3.09,11751,162.17,5290.15,112.34
2025-12-03,Belo Horizonte,Operação B,9763,67.0,403271.0,454,4.66,9675,145.72,6018.97,100.91
2025-12-03,Belo Horizonte,Operação C,10519,66.1,443780.63,250,2.38,9540,159.14,6713.78,110.26
2025-12-03,Campinas,Operação A,7485,56.2,325141.39,263,3.53,8112,133.19,5785.43,92.27
2025-12-03,Campinas,Operação B,8728,60.0,436809.22,248,2.84,8670,145.47,7280.15,100.67
2025-12-03,Campinas,Operação C,9048,60.6,377810.48,401,4.44,8755,149.31,6234.5,103.35
2025-12-04,São Paulo,Operação A,18824,128.1,850784.77,713,3.79,18527,146.95,6641.57,101.6
2025-12-04,São Paulo,Operação B,15544,102.6,610070.36,505,3.26,14831,151.5,5946.1,104.81
2025-12-04,São Paulo,Operação C,13684,86.1,569517.07,336,2.46,12457,158.93,6614.6,109.85
2025-12-04,Rio de Janeiro,Operação A,11442,98.7,457932.06,403,3.53,14269,115.93,4639.64,80.19
2025-12-04,Rio de Janeiro,Operação B,15185,89.2,672689.79,595,3.92,12907,170.24,7541.37,117.65
2025-12-04,Rio de Janeiro,Operação C,9884,67.9,395887.3,283,2.87,9815,145.57,5830.45,100.7
2025-12-04,Curitiba,Operação A,10347,79.3,381768.99,434,4.2,11464,130.48,4814.24,90.26
2025-12-04,Curitiba,Operação B,10493,72.8,440478.88,465,4.43,10528,144.13,6050.53,99.67
2025-12-04,Curitiba,Operação C,10077,65.0,389109.05,302,3.01,9396,155.03,5986.29,107.25
2025-12-04,Belo Horizonte,Operação A,13984,82.6,667303.89,554,3.97,11950,169.3,8078.74,117.02
2025-12-04,Belo Horizonte,Operação B,11611,70.8,524570.04,193,1.67,10233,164.0,7409.18,113.47
2025-12-04,Belo Horizonte,Operação C,8254,54.0,287669.48,229,2.78,7803,152.85,5327.21,105.78
2025-12-04,Campinas,Operação A,9660,65.8,394613.7,315,3.27,9519,146.81,5997.17,101.48
2025-12-04,Campinas,Operação B,9867,67.3,399233.42,238,2.42,9729,146.61,5932.15,101.42
2025-12-04,Campinas,Operação C,8728,61.3,328625.6,320,3.67,8863,142.38,5360.94,98.48
2025-12-05,São Paulo,Operação A,16214,112.5,697750.69,525,3.24,16291,144.12,6202.23,99.53
2025-12-05,São Paulo,Operação B,17665,118.7,785586.45,343,1.95,17185,148.82,6618.25,102.79
2025-12-05,São Paulo,Operação C,11637,84.2,444329.53,445,3.83,12189,138.21,5277.07,95.47
2025-12-05,Rio de Janeiro,Operação A,17006,111.0,698834.73,509,3.0,16070,153.21,6295.81,105.82
2025-12-05,Rio de Janeiro,Operação B,16789,98.0,714207.8,713,4.25,14190,171.32,7287.83,118.32
2025-12-05,Rio de Janeiro,Operação C,12884,81.8,481111.92,400,3.11,11842,157.51,5881.56,108.8
2025-12-05,Curitiba,Operação A,14226,87.6,550936.89,266,1.87,12690,162.4,6289.23,112.1
2025-12-05,Curitiba,Operação B,11264,70.3,401724.0,288,2.56,10181,160.23,5714.42,110.64
2025-12-05,Curitiba,Operação C,9800,66.0,434903.09,246,2.52,9562,148.48,6589.44,102.49
2025-12-05,Belo Horizonte,Operação A,12628,77.9,470120.43,591,4.68,11277,162.11,6034.92,111.98
2025-12-05,Belo Horizonte,Operação B,9865,62.2,399613.06,254,2.58,9011,158.6,6424.65,109.48
2025-12-05,Belo Horizonte,Operação C,8987,57.9,377207.61,394,4.39,8378,155.22,6514.81,107.27
2025-12-05,Campinas,Operação A,11085,80.8,409867.03,272,2.46,11696,137.19,5072.61,94.78
2025-12-05,Campinas,Operação B,8899,55.2,393704.64,272,3.06,7994,161.21,7132.33,111.32
2025-12-05,Campinas,Operação C,8881,54.0,440782.18,329,3.71,7825,164.46,8162.63,113.5
2025-12-06,São Paulo,Operação A,13359,99.3,611027.2,491,3.68,12665,134.53,6153.35,105.48
2025-12-06,São Paulo,Operação B,14539,107.6,538835.96,405,2.79,13727,135.12,5007.77,105.92
2025-12-06,São Paulo,Operação C,12461,88.0,485187.27,481,3.86,11222,141.6,5513.49,111.04
2025-12-06,Rio de Janeiro,Operação A,15506,105.9,648666.85,325,2.1,13506,146.42,6125.28,114.81
2025-12-06,Rio de Janeiro,Operação B,14358,94.7,643949.6,412,2.87,12086,151.62,6799.89,118.8
2025-12-06,Rio de Janeiro,Operação C,8835,71.8,441867.04,286,3.24,9161,123.05,6154.14,96.44
2025-12-06,Curitiba,Operação A,10461,80.2,426101.34,497,4.75,10237,130.44,5312.98,102.19
2025-12-06,Curitiba,Operação B,9520,66.7,404489.27,425,4.47,8510,142.73,6064.31,111.87
2025-12-06,Curitiba,Operação C,10082,76.0,410738.11,358,3.55,9700,132.66,5404.45,103.94
2025-12-06,Belo Horizonte,Operação A,9265,79.5,446664.92,342,3.7,10142,116.54,5618.43,91.35
2025-12-06,Belo Horizonte,Operação B,6941,61.6,226898.53,285,4.12,7854,112.68,3683.42,88.38
2025-12-06,Belo Horizonte,Operação C,7276,57.0,319799.24,224,3.09,7273,127.65,5610.51,100.04
2025-12-06,Campinas,Operação A,9894,74.6,412218.49,221,2.24,9512,132.63,5525.72,104.02
2025-12-06,Campinas,Operação B,7662,55.8,300901.4,342,4.46,7114,137.31,5392.5,107.7
2025-12-06,Campinas,Operação C,9728,70.5,466665.07,396,4.08,9001,137.99,6619.36,108.08
2025-12-07,São Paulo,Operação A,15279,114.1,764764.12,470,3.08,14581,133.91,6702.58,104.79
2025-12-07,São Paulo,Operação B,11573,95.2,475996.13,312,2.7,12165,121.57,4999.96,95.13
2025-12-07,São Paulo,Operação C,13658,101.9,626723.35,445,3.26,13021,134.03,6150.38,104.89
2025-12-07,Rio de Janeiro,Operação A,11482,95.7,440541.76,433,3.78,12232,119.98,4603.36,93.87
2025-12-07,Rio de Janeiro,Operação B,12911,93.8,465380.99,451,3.5,11988,137.64,4961.42,107.7
2025-12-07,Rio de Janeiro,Operação C,9798,72.2,430291.99,251,2.56,9223,135.71,5959.72,106.23
2025-12-07,Curitiba,Operação A,14079,91.6,638332.61,474,3.37,11708,153.7,6968.7,120.25
2025-12-07,Curitiba,Operação B,9312,71.6,362768.19,344,3.7,9145,130.06,5066.59,101.83
2025-12-07,Curitiba,Operação C,6526,57.0,279824.48,229,3.52,7279,114.49,4909.2,89.66
2025-12-07,Belo Horizonte,Operação A,9151,76.2,394947.79,247,2.71,9729,120.09,5183.04,94.06
2025-12-07,Belo Horizonte,Operação B,10194,68.7,454700.91,245,2.4,8780,148.38,6618.64,116.1
2025-12-07,Belo Horizonte,Operação C,6992,52.4,255199.03,132,1.9,6696,133.44,4870.21,104.42
2025-12-07,Campinas,Operação A,10049,74.5,440170.25,372,3.71,9511,134.89,5908.33,105.66
2025-12-07,Campinas,Operação B,7685,61.0,338635.99,363,4.72,7798,125.98,5551.41,98.55
2025-12-07,Campinas,Operação C,6204,50.6,232398.88,174,2.81,6466,122.61,4592.86,95.95
2025-12-08,São Paulo,Operação A,15236,119.3,666676.8,611,4.02,17341,127.71,5588.24,87.86
2025-12-08,São Paulo,Operação B,12580,89.9,532369.55,425,3.39,13070,139.93,5921.8,96.25
2025-12-08,São Paulo,Operação C,13956,93.8,656756.49,452,3.24,13641,148.78,7001.67,102.31
2025-12-08,Rio de Janeiro,Operação A,13465,96.8,605142.33,474,3.52,14079,139.1,6251.47,95.64
2025-12-08,Rio de Janeiro,Operação B,14826,94.6,502906.82,383,2.59,13757,156.72,5316.14,107.77
2025-12-08,Rio de Janeiro,Operação C,10230,72.2,412459.06,439,4.3,10500,141.69,5712.73,97.43
2025-12-08,Curitiba,Operação A,13721,93.3,562490.7,402,2.94,13557,147.06,6028.84,101.21
2025-12-08,Curitiba,Operação B,11338,74.4,512771.28,469,4.14,10819,152.39,6892.09,104.8
2025-12-08,Curitiba,Operação C,7256,48.8,344924.12,228,3.15,7098,148.69,7068.12,102.23
2025-12-08,Belo Horizonte,Operação A,12954,88.1,553131.83,335,2.59,12811,147.04,6278.45,101.12
2025-12-08,Belo Horizonte,Operação B,9787,62.0,445575.42,344,3.52,9013,157.85,7186.7,108.59
2025-12-08,Belo Horizonte,Operação C,7947,52.7,373738.98,388,4.89,7667,150.8,7091.82,103.65
2025-12-08,Campinas,Operação A,9095,68.5,412562.43,298,3.28,9959,132.77,6022.81,91.32
2025-12-08,Campinas,Operação B,10431,68.1,401241.18,369,3.55,9900,153.17,5891.94,105.36
2025-12-08,Campinas,Operação C,9406,63.3,356118.49,209,2.23,9198,148.59,5625.88,102.26
2025-12-09,São Paulo,Operação A,16431,112.5,743995.62,427,2.6,16371,146.05,6613.29,100.37
2025-12-09,São Paulo,Operação B,15457,113.4,793345.12,754,4.88,16503,136.31,6995.99,93.66
2025-12-09,São Paulo,Operação C,12134,91.2,506937.94,387,3.19,13273,133.05,5558.53,91.42
2025-12-09,Rio de Janeiro,Operação A,14551,94.8,563202.68,426,2.93,13800,153.49,5940.96,105.44
2025-12-09,Rio de Janeiro,Operação B,12815,88.8,644756.31,393,3.07,12922,144.31,7260.77,99.17
2025-12-09,Rio de Janeiro,Operação C,12529,82.5,543896.43,481,3.84,12003,151.87,6592.68,104.38
2025-12-09,Curitiba,Operação A,13949,91.0,598406.29,494,3.55,13252,153.29,6575.89,105.26
2025-12-09,Curitiba,Operação B,10255,72.8,428213.18,378,3.69,10601,140.87,5882.05,96.74
2025-12-09,Curitiba,Operação C,10320,67.8,423823.62,356,3.45,9863,152.21,6251.09,104.63
2025-12-09,Belo Horizonte,Operação A,11725,76.3,482079.09,427,3.64,11103,153.67,6318.21,105.6
2025-12-09,Belo Horizonte,Operação B,10964,76.7,486656.67,386,3.53,11165,142.95,6344.94,98.2
2025-12-09,Belo Horizonte,Operação C,11182,75.5,500737.32,392,3.51,10987,148.11,6632.28,101.77
2025-12-09,Campinas,Operação A,8841,61.0,402458.98,278,3.15,8880,144.93,6597.69,99.56
2025-12-09,Campinas,Operação B,6897,46.0,259538.63,248,3.61,6689,149.93,5642.14,103.11
2025-12-09,Campinas,Operação C,10300,65.0,495910.22,314,3.05,9458,158.46,7629.39,108.9
2025-12-10,São Paulo,Operação A,16315,116.9,640589.32,450,2.76,17034,139.56,5479.81,95.78
2025-12-10,São Paulo,Operação B,15404,93.4,518069.77,707,4.6,13606,164.93,5546.79,113.21
2025-12-10,São Paulo,Operação C,15420,98.9,578897.19,344,2.23,14418,155.92,5853.36,106.95
2025-12-10,Rio de Janeiro,Operação A,15703,99.9,659718.43,418,2.67,14559,157.19,6603.79,107.86
2025-12-10,Rio de Janeiro,Operação B,16540,98.2,679688.2,593,3.59,14318,168.43,6921.47,115.52
2025-12-10,Rio de Janeiro,Operação C,10063,68.8,443192.23,380,3.78,10030,146.26,6441.75,100.33
2025-12-10,Curitiba,Operação A,12012,81.3,483016.42,393,3.28,11852,147.75,5941.16,101.35
2025-12-10,Curitiba,Operação B,9969,76.8,415733.24,376,3.78,11188,129.8,5413.19,89.1
2025-12-10,Curitiba,Operação C,8872,61.0,356640.4,276,3.12,8883,145.44,5846.56,99.88
2025-12-10,Belo Horizonte,Operação A,12187,80.2,409458.13,490,4.02,11689,151.96,5105.46,104.26
2025-12-10,Belo Horizonte,Operação B,11571,67.7,430827.74,324,2.81,9863,170.92,6363.78,117.32
2025-12-10,Belo Horizonte,Operação C,9285,59.9,317518.5,263,2.84,8733,155.01,5300.81,106.32
2025-12-10,Campinas,Operação A,10527,74.9,499823.07,330,3.14,10911,140.55,6673.21,96.48
2025-12-10,Campinas,Operação B,8669,55.2,419843.74,332,3.83,8046,157.05,7605.86,107.74
2025-12-10,Campinas,Operação C,10592,62.9,405806.69,450,4.25,9174,168.39,6451.62,115.46
2025-12-11,São Paulo,Operação A,16649,107.2,694508.51,748,4.49,15647,155.31,6478.62,106.4
2025-12-11,São Paulo,Operação B,17361,110.7,749886.03,678,3.91,16157,156.83,6774.04,107.45
2025-12-11,São Paulo,Operação C,13610,90.6,650153.96,646,4.75,13227,150.22,7176.09,102.9
2025-12-11,Rio de Janeiro,Operação A,15752,102.7,666728.93,348,2.21,14994,153.38,6492.01,105.06
2025-12-11,Rio de Janeiro,Operação B,14731,87.8,574522.21,764,5.19,12820,167.78,6543.53,114.91
2025-12-11,Rio de Janeiro,Operação C,13579,87.6,600780.76,375,2.77,12782,155.01,6858.23,106.24
2025-12-11,Curitiba,Operação A,13782,83.0,544966.23,599,4.35,12115,166.05,6565.86,113.76
2025-12-11,Curitiba,Operação B,8864,64.2,439703.49,309,3.49,9364,138.07,6848.96,94.66
2025-12-11,Curitiba,Operação C,10106,61.2,474813.09,428,4.24,8928,165.13,7758.38,113.19
2025-12-11,Belo Horizonte,Operação A,11256,76.2,486782.78,456,4.06,11116,147.72,6388.23,101.26
2025-12-11,Belo Horizonte,Operação B,10094,66.1,434744.19,457,4.53,9653,152.71,6577.07,104.57
2025-12-11,Belo Horizonte,Operação C,8987,66.6,369774.42,247,2.76,9722,134.94,5552.17,92.44
2025-12-11,Campinas,Operação A,11994,74.7,508620.25,394,3.29,10902,160.56,6808.84,110.02
2025-12-11,Campinas,Operação B,9484,62.0,374045.18,239,2.53,9046,152.97,6032.99,104.84
2025-12-11,Campinas,Operação C,7388,45.0,324964.62,280,3.79,6567,164.18,7221.44,112.5
2025-12-12,São Paulo,Operação A,17456,126.7,611963.31,664,3.81,18521,137.77,4830.02,94.25
2025-12-12,São Paulo,Operação B,13875,104.6,602703.42,441,3.18,15279,132.65,5761.98,90.81
2025-12-12,São Paulo,Operação C,12470,84.6,401956.55,377,3.03,12356,147.4,4751.26,100.92
2025-12-12,Rio de Janeiro,Operação A,15502,98.8,641272.47,621,4.01,14439,156.9,6490.61,107.36
2025-12-12,Rio de Janeiro,Operação B,10284,72.4,454799.49,334,3.25,10574,142.04,6281.76,97.26
2025-12-12,Rio de Janeiro,Operação C,11253,85.3,505534.76,336,2.99,12465,131.92,5926.55,90.28
2025-12-12,Curitiba,Operação A,12873,79.7,600494.61,557,4.33,11650,161.52,7534.44,110.5
2025-12-12,Curitiba,Operação B,14479,88.1,562049.49,523,3.61,12871,164.35,6379.68,112.49
2025-12-12,Curitiba,Operação C,10765,62.4,499705.7,360,3.35,9122,172.52,8008.1,118.01
2025-12-12,Belo Horizonte,Operação A,11908,86.3,512056.47,327,2.75,12612,137.98,5933.45,94.42
2025-12-12,Belo Horizonte,Operação B,9220,57.9,420748.84,356,3.87,8458,159.24,7266.82,109.01
2025-12-12,Belo Horizonte,Operação C,8265,60.1,308735.87,225,2.72,8776,137.52,5137.04,94.18
2025-12-12,Campinas,Operação A,11219,69.1,518784.7,244,2.18,10097,162.36,7507.74,111.11
2025-12-12,Campinas,Operação B,8123,56.6,258909.8,321,3.95,8278,143.52,4574.38,98.13
2025-12-12,Campinas,Operação C,7850,52.4,371960.35,280,3.57,7657,149.81,7098.48,102.52
2025-12-13,São Paulo,Operação A,15896,114.9,734959.31,594,3.74,14791,138.35,6396.51,107.47
2025-12-13,São Paulo,Operação B,14136,107.3,589083.44,507,3.59,13821,131.74,5490.06,102.28
2025-12-13,São Paulo,Operação C,10852,84.9,515595.0,554,5.11,10937,127.82,6072.97,99.22
2025-12-13,Rio de Janeiro,Operação A,13870,114.9,503766.3,353,2.55,14793,120.71,4384.39,93.76
2025-12-13,Rio de Janeiro,Operação B,9743,91.1,386259.23,450,4.63,11737,106.95,4239.95,83.01
2025-12-13,Rio de Janeiro,Operação C,11068,86.3,445670.49,437,3.95,11107,128.25,5164.2,99.65
2025-12-13,Curitiba,Operação A,11711,91.4,480883.36,356,3.05,11772,128.13,5261.31,99.48
2025-12-13,Curitiba,Operação B,8448,64.5,344816.02,210,2.49,8303,130.98,5345.98,101.75
2025-12-13,Curitiba,Operação C,9556,69.5,427945.19,275,2.89,8945,137.5,6157.48,106.83
2025-12-13,Belo Horizonte,Operação A,9107,66.3,358301.7,253,2.79,8534,137.36,5404.25,106.71
2025-12-13,Belo Horizonte,Operação B,7948,60.9,383962.39,246,3.1,7842,130.51,6304.8,101.35
2025-12-13,Belo Horizonte,Operação C,7473,53.7,319031.7,134,1.8,6916,139.16,5941.0,108.05
2025-12-13,Campinas,Operação A,11522,75.4,364070.5,289,2.51,9705,152.81,4828.52,118.72
2025-12-13,Campinas,Operação B,5956,45.0,273746.96,213,3.58,5795,132.36,6083.27,102.78
2025-12-13,Campinas,Operação C,8992,63.9,438886.83,398,4.43,8224,140.72,6868.34,109.34
2025-12-14,São Paulo,Operação A,15402,115.1,593366.55,510,3.32,14836,133.81,5155.23,103.82
2025-12-14,São Paulo,Operação B,13634,102.9,645829.14,441,3.24,13273,132.5,6276.28,102.72
2025-12-14,São Paulo,Operação C,10471,83.7,467220.22,248,2.38,10790,125.1,5582.08,97.04
2025-12-14,Rio de Janeiro,Operação A,14901,102.3,643282.04,512,3.44,13194,145.66,6288.19,112.94
2025-12-14,Rio de Janeiro,Operação B,11122,89.9,428991.79,371,3.34,11599,123.72,4771.88,95.89
2025-12-14,Rio de Janeiro,Operação C,11548,81.3,489291.56,529,4.58,10480,142.04,6018.35,110.19
2025-12-14,Curitiba,Operação A,13519,96.1,634040.09,366,2.71,12393,140.68,6597.71,109.09
2025-12-14,Curitiba,Operação B,9079,65.8,332610.62,296,3.27,8479,137.98,5054.87,107.08
2025-12-14,Curitiba,Operação C,10300,70.3,422126.32,306,2.98,9070,146.51,6004.64,113.56
2025-12-14,Belo Horizonte,Operação A,10154,82.4,419430.11,354,3.49,10625,123.23,5090.17,95.57
2025-12-14,Belo Horizonte,Operação B,9318,69.5,360251.96,271,2.92,8962,134.07,5183.48,103.97
2025-12-14,Belo Horizonte,Operação C,6628,56.1,287438.61,279,4.22,7235,118.15,5123.68,91.61
2025-12-14,Campinas,Operação A,9980,76.3,386784.67,408,4.1,9839,130.8,5069.26,101.43
2025-12-14,Campinas,Operação B,8924,66.0,437072.93,310,3.48,8507,135.21,6622.32,104.9
2025-12-14,Campinas,Operação C,6776,52.3,242285.97,273,4.03,6747,129.56,4632.62,100.43
2025-12-15,São Paulo,Operação A,18395,117.1,908115.38,586,3.19,17188,157.09,7755.04,107.02
2025-12-15,São Paulo,Operação B,13500,86.1,576010.41,393,2.91,12638,156.79,6690.02,106.82
2025-12-15,São Paulo,Operação C,14874,93.0,568388.5,484,3.26,13643,159.94,6111.7,109.02
2025-12-15,Rio de Janeiro,Operação A,16422,114.1,694103.4,229,1.4,16737,143.93,6083.29,98.12
2025-12-15,Rio de Janeiro,Operação B,12237,79.8,574061.55,294,2.41,11713,153.35,7193.75,104.47
2025-12-15,Rio de Janeiro,Operação C,11796,79.9,540402.51,297,2.53,11723,147.63,6763.49,100.62
2025-12-15,Curitiba,Operação A,12715,87.9,545373.71,452,3.56,12895,144.65,6204.48,98.6
2025-12-15,Curitiba,Operação B,11288,72.0,476067.01,383,3.39,10570,156.78,6612.04,106.79
2025-12-15,Curitiba,Operação C,9520,62.4,408295.42,257,2.71,9163,152.56,6543.2,103.9
2025-12-15,Belo Horizonte,Operação A,10912,77.7,456564.83,330,3.03,11402,140.44,5876.0,95.7
2025-12-15,Belo Horizonte,Operação B,11922,75.1,456719.97,417,3.5,11019,158.75,6081.49,108.19
2025-12-15,Belo Horizonte,Operação C,9855,65.8,385203.67,258,2.63,9656,149.77,5854.16,102.06
2025-12-15,Campinas,Operação A,12365,76.7,509044.91,508,4.11,11255,161.21,6636.83,109.86
2025-12-15,Campinas,Operação B,7457,45.0,308512.65,269,3.61,6603,165.71,6855.84,112.93
2025-12-15,Campinas,Operação C,8634,51.9,325994.57,404,4.68,7612,166.36,6281.21,113.43
2025-12-16,São Paulo,Operação A,19117,120.6,777740.39,469,2.45,17727,158.52,6448.93,107.84
